<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83773</title>
   <!-- FACE BOX -->
   <script src="Esta%C3%A7%C3%A3o%20-%2083773_files/jquery.js" type="text/javascript"></script>
   <link href="Esta%C3%A7%C3%A3o%20-%2083773_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="Esta%C3%A7%C3%A3o%20-%2083773_files/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : AVARE - SP (OMM: 83773)
Latitude  (graus) : -23.08
Longitude (graus) : -48.91
Altitude  (metros): 854.00
Estação Operante
Inicio de operação: 01/01/1905
Periodo solicitado dos dados: 01/01/1900 a 01/06/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83773;16/04/1968;0000;;25;;3.4;4.5;16.54;71.5;2.666667;
83773;16/04/1968;1200;0;;11.3;;;;;;
83773;17/04/1968;0000;;25.6;;11;3.3;17.9;63.75;5;
83773;17/04/1968;1200;0;;12.7;;;;;;
83773;18/04/1968;0000;;27.8;;9.9;0.5;19.62;64.25;0;
83773;18/04/1968;1200;0;;13.7;;;;;;
83773;19/04/1968;0000;;28.6;;4.6;2.2;23.1;83;4;
83773;19/04/1968;1200;0;;17.3;;;;;;
83773;20/04/1968;0000;;24.2;;2.5;2.3;18.3;84;2;
83773;20/04/1968;1200;45;;16.3;;;;;;
83773;21/04/1968;0000;;18.2;;2.4;1.7;13.68;82.5;5;
83773;21/04/1968;1200;0.2;;12.2;;;;;;
83773;22/04/1968;0000;;24.8;;10.2;1.5;15.98;78.5;2.333333;
83773;22/04/1968;1200;0;;10.7;;;;;;
83773;23/04/1968;0000;;22.8;;6.8;1.8;16.12;79.25;2;
83773;23/04/1968;1200;0;;13.6;;;;;;
83773;24/04/1968;0000;;21.8;;0.6;2.6;15.12;71.25;5.666667;
83773;24/04/1968;1200;0;;12.4;;;;;;
83773;25/04/1968;0000;;22;;9.8;2.9;14.78;75.75;4.333333;
83773;25/04/1968;1200;0;;10.7;;;;;;
83773;26/04/1968;0000;;25;;10.4;3.3;17.1;60.75;1.333333;
83773;26/04/1968;1200;0;;10.3;;;;;;
83773;27/04/1968;0000;;24.6;;10.3;0.5;17.4;55.75;2;
83773;27/04/1968;1200;0;;12.4;;;;;;
83773;28/04/1968;0000;;23;;2.3;5.2;17.4;75;4.666667;
83773;28/04/1968;1200;0;;13.4;;;;;;
83773;29/04/1968;0000;;19.8;;6.5;3.9;14.96;61.25;4.666667;
83773;29/04/1968;1200;0;;12.6;;;;;;
83773;30/04/1968;0000;;21;;10.3;3.5;12.3;66.25;2;
83773;30/04/1968;1200;0.2;;5.9;;;;;;
83773;01/05/1968;0000;;18.2;;10.8;5.1;10.1;50;5.666667;
83773;01/05/1968;1200;0;;4.9;;;;;;
83773;02/05/1968;0000;;19.8;;10.2;0.5;12.7;73.75;7;
83773;02/05/1968;1200;0;;8.3;;;;;;
83773;03/05/1968;0000;;22.4;;10.7;2.5;14.32;67.5;0;
83773;03/05/1968;1200;0;;9.4;;;;;;
83773;04/05/1968;0000;;24.8;;10.8;3.4;15.6;62;0;
83773;04/05/1968;1200;0;;9.4;;;;;;
83773;05/05/1968;0000;;24.8;;10.7;3.8;15.58;60.25;1;
83773;05/05/1968;1200;0;;8.3;;;;;;
83773;06/05/1968;0000;;26;;10.8;6;16.22;56.75;0;
83773;06/05/1968;1200;0;;9.3;;;;;;
83773;07/05/1968;0000;;25.8;;10.2;3;18.74;47.75;1.666667;
83773;07/05/1968;1200;0;;10.9;;;;;;
83773;08/05/1968;0000;;26.8;;7.8;0.5;19.16;66;2.666667;
83773;08/05/1968;1200;0;;13.4;;;;;;
83773;09/05/1968;0000;;23.6;;2.9;3.2;17.58;79.75;1;
83773;09/05/1968;1200;2.8;;14.9;;;;;;
83773;10/05/1968;0000;;25.6;;9.2;2;19.5;71.25;1.666667;
83773;10/05/1968;1200;0;;15.1;;;;;;
83773;11/05/1968;0000;;25.8;;10.5;3;18.22;61;2;
83773;11/05/1968;1200;0;;12.1;;;;;;
83773;12/05/1968;0000;;24.4;;10.7;5.5;16.36;59.5;2;
83773;12/05/1968;1200;0;;11.4;;;;;;
83773;13/05/1968;0000;;25.4;;10.9;2.6;15.32;71;1;
83773;13/05/1968;1200;0;;9.4;;;;;;
83773;14/05/1968;0000;;26.8;;5.4;3.9;18.34;59.5;0;
83773;14/05/1968;1200;0;;10.9;;;;;;
83773;15/05/1968;0000;;22.2;;0.6;0.5;17.68;86.75;1;
83773;15/05/1968;1200;1.3;;15.4;;;;;;
83773;16/05/1968;0000;;17.2;;4.9;0.7;12.2;70.25;3.333333;
83773;16/05/1968;1200;19.4;;10.4;;;;;;
83773;17/05/1968;0000;;20.2;;10.9;2;9.94;61.75;1;
83773;17/05/1968;1200;0.2;;4.1;;;;;;
83773;18/05/1968;0000;;20.2;;9.8;2;11.32;49.75;0;
83773;18/05/1968;1200;0;;2.6;;;;;;
83773;19/05/1968;0000;;22.8;;9.5;3;14.5;49.5;1;
83773;19/05/1968;1200;0;;6.9;;;;;;
83773;20/05/1968;0000;;23.8;;9.1;3.1;14.1;69;0;
83773;20/05/1968;1200;0;;8.7;;;;;;
83773;21/05/1968;0000;;25.8;;9.1;2.7;16.28;56.75;0;
83773;21/05/1968;1200;0;;8.4;;;;;;
83773;22/05/1968;0000;;19.2;;3.1;5.2;13.86;80;6.333333;
83773;22/05/1968;1200;0;;11.9;;;;;;
83773;23/05/1968;0000;;23;;8.9;0.5;12.4;73.75;9;
83773;23/05/1968;1200;0;;8.4;;;;;;
83773;24/05/1968;0000;;23;;6.8;2;15.18;75.25;1.666667;
83773;24/05/1968;1200;0;;9.7;;;;;;
83773;25/05/1968;0000;;23.4;;6.1;2;15.5;72.75;0;
83773;25/05/1968;1200;0;;10.5;;;;;;
83773;26/05/1968;0000;;24;;8.3;3.5;16.38;58.75;0;
83773;26/05/1968;1200;0;;11.7;;;;;;
83773;27/05/1968;0000;;25;;8.3;3.4;16.54;61.5;0;
83773;27/05/1968;1200;0;;11.3;;;;;;
83773;28/05/1968;0000;;25;;8.1;6.6;17.1;59.25;0;
83773;28/05/1968;1200;0;;11.7;;;;;;
83773;29/05/1968;0000;;19.4;;4.7;1.2;14.14;77.75;8.333333;
83773;29/05/1968;1200;0;;10.9;;;;;;
83773;30/05/1968;0000;;20.8;;7.7;1.8;13.62;70.5;5.666667;
83773;30/05/1968;1200;0;;9.3;;;;;;
83773;31/05/1968;0000;;21.2;;4.7;0.5;13.64;76.25;0;
83773;31/05/1968;1200;0;;9.4;;;;;;
83773;01/06/1968;0000;;22.4;;6.2;1;15.38;72.5;1;
83773;01/06/1968;1200;0.1;;9.3;;;;;;
83773;02/06/1968;0000;;23.8;;8.4;1.3;15.8;71.25;3.333333;
83773;02/06/1968;1200;0;;11.6;;;;;;
83773;03/06/1968;0000;;22.8;;8.6;2.6;15.7;65.75;2.666667;
83773;03/06/1968;1200;0;;11.3;;;;;;
83773;04/06/1968;0000;;23.6;;8.1;2.8;16.14;58.5;0;
83773;04/06/1968;1200;0;;10.9;;;;;;
83773;05/06/1968;0000;;24;;8.2;3.2;16.76;57.75;0.333333;
83773;05/06/1968;1200;0;;11.4;;;;;;
83773;06/06/1968;0000;;25.4;;7.2;3.3;18.26;54.75;3.333333;
83773;06/06/1968;1200;0;;13.3;;;;;;
83773;07/06/1968;0000;;18.2;;0.7;5.3;14.6;90.75;3.333333;
83773;07/06/1968;1200;4.2;;13.6;;;;;;
83773;08/06/1968;0000;;22.8;;4.4;;15.7;71.5;0;
83773;08/06/1968;1200;10.3;;10.7;;;;;;
83773;09/06/1968;0000;;21;;5.5;1;15.46;76.75;3.333333;
83773;09/06/1968;1200;0;;12.9;;;;;;
83773;10/06/1968;0000;;21;;6.6;1.7;14.28;70.25;0;
83773;10/06/1968;1200;0;;11.2;;;;;;
83773;11/06/1968;0000;;21.8;;5.9;2;15.78;69;2.666667;
83773;11/06/1968;1200;0;;11.5;;;;;;
83773;12/06/1968;0000;;23.4;;6.7;2;16.1;67.25;1.666667;
83773;12/06/1968;1200;0;;10.7;;;;;;
