<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83669</title>
   <!-- FACE BOX -->
   <script src="Esta%C3%A7%C3%A3o%20-%2083669_files/jquery.js" type="text/javascript"></script>
   <link href="Esta%C3%A7%C3%A3o%20-%2083669_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="Esta%C3%A7%C3%A3o%20-%2083669_files/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : SAO SIMAO - SP (OMM: 83669)
Latitude  (graus) : -21.48
Longitude (graus) : -47.55
Altitude  (metros): 617.39
Estação Operante
Inicio de operação: 01/01/1920
Periodo solicitado dos dados: 01/01/1900 a 01/06/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83669;14/03/1961;1200;0;;19.3;;;;;;
83669;15/03/1961;0000;;30.6;;8.1;2.4;23.72;82;0.333333;
83669;15/03/1961;1200;33.9;;20.4;;;;;;
83669;16/03/1961;0000;;30.6;;10.3;1.9;24.56;79.75;2.666667;
83669;16/03/1961;1200;20;;20.2;;;;;;
83669;17/03/1961;0000;;30;;6.1;2.6;24.48;77.5;4.333333;
83669;17/03/1961;1200;0;;20;;;;;;
83669;18/03/1961;0000;;29.3;;4.7;2.1;23.7;82.25;1.666667;
83669;18/03/1961;1200;5.1;;20.4;;;;;;
83669;19/03/1961;0000;;27.1;;3.3;1.9;22.7;86.25;0.333333;
83669;19/03/1961;1200;18.6;;18.6;;;;;;
83669;20/03/1961;0000;;29.6;;4.8;1.6;23.02;77.75;1.666667;
83669;20/03/1961;1200;66.8;;18.8;;;;;;
83669;21/03/1961;0000;;27.4;;2.1;1.8;21.88;87;0.666667;
83669;21/03/1961;1200;2.3;;19.8;;;;;;
83669;22/03/1961;0000;;31;;10;1.3;24.86;67.5;3;
83669;22/03/1961;1200;0.7;;17.9;;;;;;
83669;23/03/1961;0000;;31.3;;10.7;3.7;25.14;68.75;0.666667;
83669;23/03/1961;1200;0;;20.2;;;;;;
83669;24/03/1961;0000;;30.6;;10.4;3.6;24.48;64.75;1;
83669;24/03/1961;1200;0;;20;;;;;;
83669;25/03/1961;0000;;31.4;;1.1;3.9;23.78;64.25;0.666667;
83669;25/03/1961;1200;0;;17.6;;;;;;
83669;26/03/1961;0000;;31.4;;9.6;3.7;22.54;72.25;1.333333;
83669;26/03/1961;1200;0;;16.8;;;;;;
83669;27/03/1961;0000;;26.8;;8.5;4;20.94;70;5.666667;
83669;27/03/1961;1200;0.3;;17.7;;;;;;
83669;28/03/1961;0000;;26;;9.3;5;19.64;67.5;3.666667;
83669;28/03/1961;1200;0;;14.8;;;;;;
83669;29/03/1961;0000;;26.4;;10.6;4.9;20.22;56.5;4.333333;
83669;29/03/1961;1200;0;;14.6;;;;;;
83669;30/03/1961;0000;;26.2;;10.8;5.2;19.62;54.75;2.333333;
83669;30/03/1961;1200;0;;14.4;;;;;;
83669;31/03/1961;0000;;27;;10.8;5.8;20.1;60.25;2.666667;
83669;31/03/1961;1200;0;;15.8;;;;;;
83669;01/04/1961;0000;;29.2;;10.7;5.2;20.68;58;2.333333;
83669;01/04/1961;1200;0;;13.9;;;;;;
83669;02/04/1961;0000;;29.2;;7.2;4.6;22.24;60.25;2.333333;
83669;02/04/1961;1200;0;;14.4;;;;;;
83669;03/04/1961;0000;;25;;0.3;4.2;21.72;79.75;0.333333;
83669;03/04/1961;1200;0;;18.8;;;;;;
83669;04/04/1961;0000;;27.8;;0.9;1.9;22.12;83.25;5.666667;
83669;04/04/1961;1200;0.9;;19.8;;;;;;
83669;05/04/1961;0000;;29.6;;7.1;1.5;21.68;83;3;
83669;05/04/1961;1200;43.8;;18.4;;;;;;
83669;06/04/1961;0000;;24;;1.3;1.9;20.58;89.75;2;
83669;06/04/1961;1200;9.9;;18.3;;;;;;
83669;07/04/1961;0000;;29;;6.7;1.7;22.58;77;2.666667;
83669;07/04/1961;1200;0;;18.5;;;;;;
83669;08/04/1961;0000;;31.3;;10.3;3.3;24.28;75.5;3;
83669;08/04/1961;1200;0;;20.6;;;;;;
83669;09/04/1961;0000;;31.8;;9.4;2.6;24.98;68.25;2.333333;
83669;09/04/1961;1200;0;;19.1;;;;;;
83669;10/04/1961;0000;;31.2;;9.9;3.1;24.46;73.25;2.333333;
83669;10/04/1961;1200;0;;18.9;;;;;;
83669;11/04/1961;0000;;31.2;;10.1;2.9;24.04;73.25;1.333333;
83669;11/04/1961;1200;0;;19.4;;;;;;
83669;12/04/1961;0000;;32.5;;10;2.9;24.52;69.5;1;
83669;12/04/1961;1200;0;;18;;;;;;
83669;13/04/1961;0000;;32.4;;10.4;3.4;24.9;66;0.666667;
83669;13/04/1961;1200;0;;18.9;;;;;;
83669;14/04/1961;0000;;32.1;;10.7;3.5;25.36;59;1.666667;
83669;14/04/1961;1200;0;;19.2;;;;;;
83669;15/04/1961;0000;;31.2;;10.9;4.3;25.06;58.5;3;
83669;15/04/1961;1200;0;;20.7;;;;;;
83669;16/04/1961;0000;;30;;10.9;4.2;24.04;60;2.333333;
83669;16/04/1961;1200;0;;19.2;;;;;;
83669;17/04/1961;0000;;29.5;;11;4.2;23.24;61.25;3;
83669;17/04/1961;1200;0;;17.5;;;;;;
83669;18/04/1961;0000;;29.9;;10.5;3.8;22.28;64.5;1;
83669;18/04/1961;1200;0;;16.6;;;;;;
83669;19/04/1961;0000;;27;;6.1;3.8;21.48;71.75;5.666667;
83669;19/04/1961;1200;0;;17;;;;;;
83669;20/04/1961;0000;;26;;3.9;4.1;21.36;74.5;2.333333;
83669;20/04/1961;1200;0;;16.4;;;;;;
83669;21/04/1961;0000;;22.8;;0;2.5;20.42;83;3;
83669;21/04/1961;1200;1;;18.9;;;;;;
83669;22/04/1961;0000;;30;;10.9;2.1;23.12;63.5;3;
83669;22/04/1961;1200;0.1;;17;;;;;;
83669;23/04/1961;0000;;24.9;;0;3.2;21.24;87;0.333333;
83669;23/04/1961;1200;7.5;;19;;;;;;
83669;24/04/1961;0000;;28.4;;8;1.3;22.28;75.75;2.333333;
83669;24/04/1961;1200;0;;17;;;;;;
83669;25/04/1961;0000;;29.2;;4.3;2.5;22.08;83;1.333333;
83669;25/04/1961;1200;0;;18.1;;;;;;
83669;26/04/1961;0000;;22.6;;0.7;2.3;18.78;96;0.666667;
83669;26/04/1961;1200;36.1;;17.1;;;;;;
83669;27/04/1961;0000;;26;;8.6;0.6;18.84;79.75;1.333333;
83669;27/04/1961;1200;1.7;;15.2;;;;;;
83669;28/04/1961;0000;;27.4;;10.5;2.4;18.54;69.75;0.666667;
83669;28/04/1961;1200;0;;11.4;;;;;;
83669;29/04/1961;0000;;27.5;;10.1;3.2;19.14;63;1;
83669;29/04/1961;1200;0;;12;;;;;;
83669;30/04/1961;0000;;28.9;;10.6;4.8;21.68;60.5;3.666667;
83669;30/04/1961;1200;0;;14.2;;;;;;
83669;01/05/1961;0000;;29.4;;10.1;4.4;22.02;61.75;2.333333;
83669;01/05/1961;1200;0;;14.6;;;;;;
83669;02/05/1961;0000;;28;;6.4;4.6;22.36;69.75;1.666667;
83669;02/05/1961;1200;0;;18.4;;;;;;
83669;03/05/1961;0000;;28.3;;3.9;3;21.04;81.75;1.333333;
83669;03/05/1961;1200;0;;18.3;;;;;;
83669;04/05/1961;0000;;20.7;;1.3;1.9;17.8;92.75;3;
83669;04/05/1961;1200;30;;16.5;;;;;;
83669;05/05/1961;0000;;25.9;;9;0.8;19.76;80;0.666667;
83669;05/05/1961;1200;33.9;;15;;;;;;
83669;06/05/1961;0000;;27.6;;9.4;2.1;20.2;72.5;0.666667;
83669;06/05/1961;1200;0.1;;14.8;;;;;;
83669;07/05/1961;0000;;29.2;;10.2;3.4;20.12;66.5;0.333333;
83669;07/05/1961;1200;0;;13.4;;;;;;
83669;08/05/1961;0000;;25.4;;4.5;3.7;20.38;82.75;0.333333;
83669;08/05/1961;1200;0;;14.5;;;;;;
83669;09/05/1961;0000;;25.2;;3.3;1.2;20.44;86.75;0.666667;
83669;09/05/1961;1200;1.4;;17.4;;;;;;
83669;10/05/1961;0000;;26.6;;8.1;1.3;20.7;79.25;4.333333;
83669;10/05/1961;1200;0;;17.3;;;;;;
83669;11/05/1961;0000;;27.7;;10.3;2.7;20.64;71;4.333333;
83669;11/05/1961;1200;0;;14.3;;;;;;
83669;12/05/1961;0000;;27;;9.6;4.2;21.3;68.75;3;
83669;12/05/1961;1200;0;;17.8;;;;;;
83669;13/05/1961;0000;;27.2;;10.4;3.9;21.16;65.25;2.333333;
83669;13/05/1961;1200;0;;17.9;;;;;;
83669;14/05/1961;0000;;27.6;;9.2;4.1;21.76;64.5;0.333333;
83669;14/05/1961;1200;0;;17.8;;;;;;
83669;15/05/1961;0000;;27.6;;10.2;3.7;21.86;60.5;3;
83669;15/05/1961;1200;0;;16.3;;;;;;
83669;16/05/1961;0000;;27.7;;9.9;4.3;19.72;70.5;1.666667;
83669;16/05/1961;1200;0;;14.3;;;;;;
83669;17/05/1961;0000;;28.2;;8.3;2.7;19.7;68;1.666667;
83669;17/05/1961;1200;0;;14.3;;;;;;
83669;18/05/1961;0000;;27.6;;7.7;3.1;20.56;73.5;1;
83669;18/05/1961;1200;0;;13.6;;;;;;
83669;19/05/1961;0000;;26.4;;6.5;2.9;20.7;76;2.333333;
83669;19/05/1961;1200;0;;17.1;;;;;;
83669;20/05/1961;0000;;24.2;;9.5;2.8;17.28;69.75;5;
83669;20/05/1961;1200;0;;13.6;;;;;;
83669;21/05/1961;0000;;25.3;;8.6;3.7;18.32;69.5;2.333333;
83669;21/05/1961;1200;0;;10.4;;;;;;
83669;22/05/1961;0000;;28;;9.9;3.4;21.46;67.75;1.666667;
83669;22/05/1961;1200;0;;15.9;;;;;;
83669;23/05/1961;0000;;25.2;;8;3.3;20.28;74.5;1.666667;
83669;23/05/1961;1200;0;;17.8;;;;;;
83669;24/05/1961;0000;;27.2;;10.5;2.8;20.32;63;3;
83669;24/05/1961;1200;0.3;;14.8;;;;;;
83669;25/05/1961;0000;;26.4;;10.5;4.1;19.42;61.25;3;
83669;25/05/1961;1200;0;;13.9;;;;;;
83669;26/05/1961;0000;;26.6;;10.1;3.6;18.48;62;0.433333;
83669;26/05/1961;1200;0;;11.5;;;;;;
